word_id,sentence_id,word,label,is_ne,is_spelling_correct
7998,497,ang,FIL,,TRUE
7999,497,bongga,FIL,,TRUE
8000,497,noon,FIL,,TRUE
8001,497,.,OTH,,TRUE
8014,500,Lubhang,FIL,,TRUE
8015,500,nagulat,FIL,,TRUE
8016,500,si,FIL,,TRUE
8017,500,Pedro,OTH,NE,TRUE
8018,500,",",OTH,,TRUE
8019,500,at,FIL,,TRUE
8020,500,noon,FIL,,TRUE
8021,500,lamang,FIL,,TRUE
8022,500,niya,FIL,,TRUE
8023,500,naunawaan,FIL,,TRUE
8024,500,na,FIL,,TRUE
8025,500,ang,FIL,,TRUE
8026,500,nabuhay,FIL,,TRUE
8027,500,na,FIL,,TRUE
8028,500,muling,FIL,,TRUE
8029,500,si,FIL,,TRUE
8030,500,Jesus,OTH,NE,TRUE
8031,500,ay,FIL,,TRUE
8032,500,iba,FIL,,TRUE
8033,500,sa,FIL,,TRUE
8034,500,dating,FIL,,TRUE
8035,500,si,FIL,,TRUE
8036,500,Jesus,OTH,NE,TRUE
8037,500,.,OTH,,TRUE
8038,501,Parang,FIL,,TRUE
8039,501,mapapalitan,FIL,,TRUE
8040,501,na,FIL,,TRUE
8041,501,ang,FIL,,TRUE
8042,501,iphone,ENG,NE,TRUE
8043,501,5,OTH,,TRUE
8044,501,ko,FIL,,TRUE
8045,501,ah,OTH,EXPR,TRUE
8046,501,.,OTH,,TRUE
8073,504,Hindi,FIL,,TRUE
8074,504,ko,FIL,,TRUE
8075,504,na,FIL,,TRUE
8076,504,ginalaw,FIL,,TRUE
8077,504,ang,FIL,,TRUE
8078,504,kape,FIL,,TRUE
8079,504,ko,FIL,,TRUE
8080,504,at,FIL,,TRUE
8081,504,umuwi,FIL,,TRUE
8082,504,na,FIL,,TRUE
8083,504,lang,FIL,,TRUE
8084,504,",",OTH,,TRUE
8085,504,habang,FIL,,TRUE
8086,504,pinipigilan,FIL,,TRUE
8087,504,ko,FIL,,TRUE
8088,504,ang,FIL,,TRUE
8089,504,bawat,FIL,,TRUE
8090,504,emosyon,FIL,,TRUE
8091,504,na,FIL,,TRUE
8092,504,bumuhos,FIL,,TRUE
8093,504,hanggang,FIL,,TRUE
8094,504,makarating,FIL,,TRUE
8095,504,ako,FIL,,TRUE
8096,504,sa,FIL,,TRUE
8097,504,safety,ENG,,TRUE
8098,504,ng,FIL,,TRUE
8099,504,bahay,FIL,,TRUE
8100,504,.,OTH,,TRUE
8101,505,Tignan,FIL,,TRUE
8102,505,mo,FIL,,TRUE
8103,505,nga,FIL,,TRUE
8104,505,naman,FIL,,TRUE
8105,505,bibigyan,FIL,,TRUE
8106,505,ka,FIL,,TRUE
8107,505,ng,FIL,,TRUE
8108,505,sagot,FIL,,TRUE
8109,505,pag,FIL,,TRUE
8110,505,nakukyutan,FIL,,TRUE
8111,505,sila,FIL,,TRUE
8112,505,sayo,FIL,,TRUE
8113,505,HAHAHHAHAHAHAHA,OTH,EXPR,TRUE
8114,506,Bakit,FIL,,TRUE
8115,506,nakalimutan,FIL,,TRUE
8116,506,na,FIL,,TRUE
8117,506,ang,FIL,,TRUE
8118,506,martial,ENG,,TRUE
8119,506,law,ENG,,TRUE
8120,506,na,FIL,,TRUE
8121,506,kumitil,FIL,,TRUE
8122,506,at,FIL,,TRUE
8123,506,nagbilanggo,FIL,,TRUE
8124,506,ng,FIL,,TRUE
8125,506,libo-libong,FIL,,TRUE
8126,506,tao,FIL,,TRUE
8127,506,.,OTH,,TRUE
8128,510,Kung,FIL,,TRUE
8129,510,ngbabayad,FIL,,FALSE
8130,510,sana,FIL,,TRUE
8131,510,ng,FIL,,TRUE
8132,510,taxes,ENG,,TRUE
8133,510,ang,FIL,,TRUE
8134,510,abs,OTH,ABB_NE,TRUE
8135,510,cbn,OTH,ABB_NE,TRUE
8136,510,di,FIL,,TRUE
8137,510,sna,FIL,,FALSE
8138,510,bka,FIL,,FALSE
8139,510,andyn,FIL,,FALSE
8140,510,pa,FIL,,TRUE
8141,510,sila,FIL,,TRUE
8142,510,mapapanood,FIL,,TRUE
8143,510,pa,FIL,,TRUE
8144,510,natin,FIL,,TRUE
8145,510,.,OTH,,TRUE
8146,511,"""",OTH,,TRUE
8147,511,,OTH,,TRUE
8148,511,Ako,FIL,,TRUE
8149,511,ang,FIL,,TRUE
8150,511,matsong,FIL,,TRUE
8151,511,daga,FIL,,TRUE
8152,511,na,FIL,,TRUE
8153,511,babantay,FIL,,TRUE
8154,511,sa,FIL,,TRUE
8155,511,'yo,FIL,,TRUE
8156,511,.,OTH,,TRUE
8157,512,Binigyan,FIL,,TRUE
8158,512,naman,FIL,,TRUE
8159,512,ng,FIL,,TRUE
8160,512,mga,FIL,,TRUE
8161,512,gamit,FIL,,TRUE
8162,512,sa,FIL,,TRUE
8163,512,eskwela,FIL,,TRUE
8164,512,ang,FIL,,TRUE
8165,512,mga,FIL,,TRUE
8166,512,katutubong,FIL,,TRUE
8167,512,estudyante,FIL,,TRUE
8168,512,pati,FIL,,TRUE
8169,512,na,FIL,,TRUE
8170,512,ang,FIL,,TRUE
8171,512,mga,FIL,,TRUE
8172,512,bata,FIL,,TRUE
8173,512,.,OTH,,TRUE
8232,514,Ang,FIL,,TRUE
8233,514,karapatan,FIL,,TRUE
8234,514,po,FIL,,TRUE
8235,514,nating,FIL,,TRUE
8236,514,malaman,FIL,,TRUE
8237,514,ang,FIL,,TRUE
8238,514,halaga,FIL,,TRUE
8239,514,ay,FIL,,TRUE
8240,514,nasa,FIL,,TRUE
8241,514,Saligang,FIL,NE,TRUE
8242,514,Batas,FIL,NE,TRUE
8243,514,.,OTH,,TRUE
8328,517,Hindi,FIL,,TRUE
8329,517,naman,FIL,,TRUE
8330,517,yung,FIL,,TRUE
8331,517,anak,FIL,,TRUE
8332,517,mo,FIL,,TRUE
8333,517,yung,FIL,,TRUE
8334,517,bumulong,FIL,,TRUE
8335,517,sayo,FIL,,TRUE
8336,517,na,FIL,,TRUE
8337,517,makipagsiping,FIL,,TRUE
8338,517,sa,FIL,,TRUE
8339,517,asawa,FIL,,TRUE
8340,517,mo,FIL,,TRUE
8341,517,at,FIL,,TRUE
8342,517,magkaanak,FIL,,TRUE
8343,517,.,OTH,,TRUE
8344,518,Ang,FIL,,TRUE
8345,518,ituro,FIL,,TRUE
8346,518,na,FIL,,TRUE
8347,518,lang,FIL,,TRUE
8348,518,ni,FIL,,TRUE
8349,518,Roque,OTH,NE,TRUE
8350,518,",",OTH,,TRUE
8351,518,sino,FIL,,TRUE
8352,518,ba,FIL,,TRUE
8353,518,ang,FIL,,TRUE
8354,518,backer,ENG,,TRUE
8355,518,ni,FIL,,TRUE
8356,518,Lao,OTH,NE,TRUE
8357,518,?,OTH,,TRUE
8358,519,Huwag,FIL,,TRUE
8359,519,mawalan,FIL,,TRUE
8360,519,ng,FIL,,TRUE
8361,519,PAG,FIL,NE,TRUE
8362,519,ASA,FIL,NE,TRUE
8375,522,Pero,FIL,,TRUE
8376,522,dahil,FIL,,TRUE
8377,522,sa,FIL,,TRUE
8378,522,pandemya,FIL,,TRUE
8379,522,",",OTH,,TRUE
8380,522,tila,FIL,,TRUE
8381,522,magbabago,FIL,,TRUE
8382,522,ang,FIL,,TRUE
8383,522,nakasanayan,FIL,,TRUE
8384,522,na,FIL,,TRUE
8385,522,.,OTH,,TRUE
8386,523,Yakapin,FIL,,TRUE
8387,523,ang,FIL,,TRUE
8388,523,hiningang,FIL,,TRUE
8389,523,nagdurugtong,FIL,,TRUE
8390,523,sa,FIL,,TRUE
8391,523,iyong,FIL,,TRUE
8392,523,mundo,FIL,,TRUE
8393,523,at,FIL,,TRUE
8394,523,panitikan,FIL,,TRUE
8395,523,.,OTH,,TRUE
8403,525,Walang,FIL,,TRUE
8404,525,mga,FIL,,TRUE
8405,525,tao,FIL,,TRUE
8406,525,o,FIL,,TRUE
8407,525,anumang,FIL,,TRUE
8408,525,bagay,FIL,,TRUE
8409,525,sa,FIL,,TRUE
8410,525,lupa,FIL,,TRUE
8411,525,nang,FIL,,TRUE
8412,525,panahon,FIL,,TRUE
8413,525,na,FIL,,TRUE
8414,525,iyon,FIL,,TRUE
8415,525,",",OTH,,TRUE
8416,525,at,FIL,,TRUE
8417,525,wala,FIL,,TRUE
8418,525,pang,FIL,,TRUE
8419,525,nagawa,FIL,,TRUE
8420,525,ang,FIL,,TRUE
8421,525,Diyos,FIL,NE,TRUE
8422,525,kahit,FIL,,TRUE
8423,525,ano,FIL,,TRUE
8424,525,pa,FIL,,TRUE
8425,525,mang,FIL,,TRUE
8426,525,gawain,FIL,,TRUE
8427,525,.,OTH,,TRUE
8428,526,Si,FIL,,TRUE
8429,526,leni,OTH,NE,TRUE
8430,526,raw,FIL,,TRUE
8431,526,para,FIL,,TRUE
8432,526,lalong,FIL,,TRUE
8433,526,lumubog,FIL,,TRUE
8434,526,ang,FIL,,TRUE
8435,526,pinas,FIL,NE,TRUE
8436,529,Sa,FIL,,TRUE
8437,529,pamamagitan,FIL,,TRUE
8438,529,ng,FIL,,TRUE
8439,529,mga,FIL,,TRUE
8440,529,pagbabahaging,FIL,,TRUE
8441,529,ito,FIL,,TRUE
8442,529,",",OTH,,TRUE
8443,529,nakakaya,FIL,,TRUE
8444,529,ba,FIL,,TRUE
8445,529,ninyong,FIL,,TRUE
8446,529,kilalanin,FIL,,TRUE
8447,529,na,FIL,,TRUE
8448,529,Siya,FIL,,TRUE
8449,529,disposisyong,FIL,,TRUE
8450,529,ito,FIL,,TRUE
8451,529,",",OTH,,TRUE
8452,529,na,FIL,,TRUE
8453,529,ay,FIL,,TRUE
8454,529,gumawa,FIL,,TRUE
8455,529,ng,FIL,,TRUE
8456,529,gawain,FIL,,TRUE
8457,529,",",OTH,,TRUE
8458,529,at,FIL,,TRUE
8459,529,nagbunyag,FIL,,TRUE
8460,529,ng,FIL,,TRUE
8461,529,mga,FIL,,TRUE
8462,529,ang,FIL,,TRUE
8463,529,natatanging,FIL,,TRUE
8464,529,Diyos,FIL,NE,TRUE
8465,529,Mismo,FIL,,TRUE
8466,529,",",OTH,,TRUE
8467,529,na,FIL,,TRUE
8468,529,may,FIL,,TRUE
8469,529,hawak,FIL,,TRUE
8470,529,ng,FIL,,TRUE
8471,529,kapangyarihan,FIL,,TRUE
8472,529,sa,FIL,,TRUE
8473,529,lahat,FIL,,TRUE
8474,529,ng,FIL,,TRUE
8475,529,bagay,FIL,,TRUE
8476,529,?,OTH,,TRUE
8498,533,Sinabi,FIL,,TRUE
8499,533,ni,FIL,,TRUE
8500,533,Hesus,OTH,NE,TRUE
8501,533,na,FIL,,TRUE
8502,533,dalhin,FIL,,TRUE
8503,533,ito,FIL,,TRUE
8504,533,ng,FIL,,TRUE
8505,533,pintor,FIL,,TRUE
8506,533,pabalik,FIL,,TRUE
8507,533,sa,FIL,,TRUE
8508,533,hari,FIL,,TRUE
8509,533,ng,FIL,,TRUE
8510,533,Edessa,OTH,NE,TRUE
8511,533,.,OTH,,TRUE
8544,536,Lahat,FIL,,TRUE
8545,536,sila,FIL,,TRUE
8546,536,",",OTH,,TRUE
8547,536,sa,FIL,,TRUE
8548,536,panahon,FIL,,TRUE
8549,536,ng,FIL,,TRUE
8550,536,pagliligtas,FIL,,TRUE
8551,536,ng,FIL,,TRUE
8552,536,Diyos,FIL,NE,TRUE
8553,536,sa,FIL,,TRUE
8554,536,tao,FIL,,TRUE
8555,536,",",OTH,,TRUE
8556,536,na,FIL,,TRUE
8557,536,hindi,FIL,,TRUE
8558,536,nagagawang,FIL,,TRUE
8559,536,magkamit,FIL,,TRUE
8560,536,ng,FIL,,TRUE
8561,536,pagbabago,FIL,,TRUE
8562,536,sa,FIL,,TRUE
8563,536,kanilang,FIL,,TRUE
8564,536,disposisyonpati,FIL,,TRUE
8565,536,na,FIL,,TRUE
8566,536,lahat,FIL,,TRUE
8567,536,ng,FIL,,TRUE
8568,536,hindi,FIL,,TRUE
8569,536,nagagawang,FIL,,TRUE
8570,536,lubos,FIL,,TRUE
8571,536,na,FIL,,TRUE
8572,536,magpasakop,FIL,,TRUE
8573,536,sa,FIL,,TRUE
8574,536,Diyosay,FIL,NE,TRUE
8575,536,magiging,FIL,,TRUE
8576,536,mga,FIL,,TRUE
8577,536,pakay,FIL,,TRUE
8578,536,ng,FIL,,TRUE
8579,536,kaparusahan,FIL,,TRUE
8580,536,.,OTH,,TRUE
8609,538,hindi,FIL,,TRUE
8610,538,ka,FIL,,TRUE
8611,538,lalaking,FIL,,TRUE
8612,538,nakikita,FIL,,TRUE
8613,538,ang,FIL,,TRUE
8614,538,mundo,FIL,,TRUE
8615,538,kung,FIL,,TRUE
8616,538,di,FIL,,TRUE
8617,538,dahil,FIL,,TRUE
8618,538,sa,FIL,,TRUE
8619,538,mga,FIL,,TRUE
8620,538,magulang,FIL,,TRUE
8621,538,mo,FIL,,TRUE
8622,538,!,OTH,,TRUE
8623,539,Ang,FIL,,TRUE
8624,539,pagiging,FIL,,TRUE
8625,539,totoo,FIL,,TRUE
8626,539,at,FIL,,TRUE
8627,539,realidad,FIL,,TRUE
8628,539,ng,FIL,,TRUE
8629,539,awtoridad,FIL,,TRUE
8630,539,at,FIL,,TRUE
8631,539,kapangyarihan,FIL,,TRUE
8632,539,ng,FIL,,TRUE
8633,539,Diyos,FIL,NE,TRUE
8634,539,ay,FIL,,TRUE
8635,539,unti,FIL,,TRUE
8636,539,unting,FIL,,TRUE
8637,539,nabubunyag,FIL,,TRUE
8638,539,at,FIL,,TRUE
8639,539,kinakatawan,FIL,,TRUE
8640,539,sa,FIL,,TRUE
8641,539,Kanyang,FIL,,TRUE
8642,539,paglikha,FIL,,TRUE
8643,539,ng,FIL,,TRUE
8644,539,lahat,FIL,,TRUE
8645,539,ng,FIL,,TRUE
8646,539,bagay,FIL,,TRUE
8647,539,",",OTH,,TRUE
8648,539,at,FIL,,TRUE
8649,539,pagkontrol,FIL,,TRUE
8650,539,sa,FIL,,TRUE
8651,539,lahat,FIL,,TRUE
8652,539,ng,FIL,,TRUE
8653,539,bagay,FIL,,TRUE
8654,539,",",OTH,,TRUE
8655,539,at,FIL,,TRUE
8656,539,sa,FIL,,TRUE
8657,539,proseso,FIL,,TRUE
8658,539,kung,FIL,,TRUE
8659,539,saan,FIL,,TRUE
8660,539,pinangungunahan,FIL,,TRUE
8661,539,at,FIL,,TRUE
8662,539,pinamamahalaan,FIL,,TRUE
8663,539,Niya,FIL,,TRUE
8664,539,ang,FIL,,TRUE
8665,539,sangkatauhan,FIL,,TRUE
8666,539,.,OTH,,TRUE
8667,540,Para,FIL,,TRUE
8668,540,sa,FIL,,TRUE
8669,540,mga,FIL,,TRUE
8670,540,nagsasabeng,FIL,,TRUE
8671,540,di,FIL,,TRUE
8672,540,naman,FIL,,TRUE
8673,540,ako,FIL,,TRUE
8674,540,nag,FIL,,TRUE
8675,540,aaral,FIL,,TRUE
8676,541,Siguro,FIL,,TRUE
8677,541,sa,FIL,,TRUE
8678,541,isang,FIL,,TRUE
8679,541,linggo,FIL,,TRUE
8680,541,tatlong,FIL,,TRUE
8681,541,araw,FIL,,TRUE
8682,541,lang,FIL,,TRUE
8683,541,na,FIL,,TRUE
8684,541,merong,FIL,,TRUE
8685,541,dumadating,FIL,,TRUE
8686,541,so,ENG,,TRUE
8687,541,mahihirapan,FIL,,TRUE
8688,541,talaga,FIL,,TRUE
8689,541,",",OTH,,TRUE
8690,541,"""",OTH,,TRUE
8691,541,,OTH,,TRUE
8692,541,ani,FIL,,TRUE
8693,541,Rosendo,OTH,NE,TRUE
8694,541,So,OTH,NE,TRUE
8695,541,",",OTH,,TRUE
8696,541,chairman,ENG,,TRUE
8697,541,ng,FIL,,TRUE
8698,541,SINAG,OTH,ABB_NE,TRUE
8699,541,Sabi,FIL,,TRUE
8700,541,rin,FIL,,TRUE
8701,541,ng,FIL,,TRUE
8702,541,DA,OTH,ABB_NE,TRUE
8703,541,na,FIL,,TRUE
8704,541,patuloy,FIL,,TRUE
8705,541,nilang,FIL,,TRUE
8706,541,hinihimok,FIL,,TRUE
8707,541,ang,FIL,,TRUE
8708,541,mga,FIL,,TRUE
8709,541,hog,ENG,,TRUE
8710,541,raiser,ENG,,TRUE
8711,541,at,FIL,,TRUE
8712,541,trader,ENG,,TRUE
8713,541,na,FIL,,TRUE
8714,541,magdala,FIL,,TRUE
8715,541,ng,FIL,,TRUE
8716,541,mga,FIL,,TRUE
8717,541,baboy,FIL,,TRUE
8718,541,sa,FIL,,TRUE
8719,541,Metro,ENG,NE,TRUE
8720,541,Manila,OTH,NE,TRUE
8721,541,dahil,FIL,,TRUE
8722,541,sagot,FIL,,TRUE
8723,541,naman,FIL,,TRUE
8724,541,ng,FIL,,TRUE
8725,541,ahensiya,FIL,,TRUE
8726,541,ang,FIL,,TRUE
8727,541,transport,ENG,,TRUE
8728,541,.,OTH,,TRUE
8729,542,Dahil,FIL,,TRUE
8730,542,dito,FIL,,TRUE
8731,542,lahat,FIL,,TRUE
8732,542,ay,FIL,,TRUE
8733,542,isasacrifice,FIL,,TRUE
8734,542,nila,FIL,,TRUE
8735,542,pati,FIL,,TRUE
8736,542,ang,FIL,,TRUE
8737,542,pag-aaral,FIL,,TRUE
8738,542,sa,FIL,,TRUE
8739,542,college,ENG,,TRUE
8740,542,",",OTH,,TRUE
8741,542,ito,FIL,,TRUE
8742,542,ang,FIL,,TRUE
8743,542,dahilan,FIL,,TRUE
8744,542,kaya,FIL,,TRUE
8745,542,mayroon,FIL,,TRUE
8746,542,kayong,FIL,,TRUE
8747,542,super,ENG,,TRUE
8748,542,smart,ENG,,TRUE
8749,542,friend,ENG,,TRUE
8750,542,/,OTH,,TRUE
8751,542,classmate,ENG,,TRUE
8752,542,na,FIL,,TRUE
8753,542,JW,OTH,ABB_NE,TRUE
8754,542,na,FIL,,TRUE
8755,542,ayaw,FIL,,TRUE
8756,542,mag-aral,FIL,,TRUE
8757,542,ng,FIL,,TRUE
8758,542,College,ENG,,TRUE
8759,542,.,OTH,,TRUE
8760,543,Umasa,FIL,,TRUE
8761,543,po,FIL,,TRUE
8762,543,kayo,FIL,,TRUE
8763,543,iboboto,FIL,,TRUE
8764,543,kayo,FIL,,TRUE
8765,543,ng,FIL,,TRUE
8766,543,taong,FIL,,TRUE
8767,543,bayan,FIL,,TRUE
8768,543,.,OTH,,TRUE
8834,548,galante,FIL,,TRUE
8835,548,ng,FIL,,TRUE
8836,548,mga,FIL,,TRUE
8837,548,nagreregalo,FIL,,TRUE
8838,548,kay,FIL,,TRUE
8839,548,ivana,OTH,NE,TRUE
8840,549,Bunga,FIL,,TRUE
8841,549,ng,FIL,,TRUE
8842,549,insidente,FIL,,TRUE
8843,549,",",OTH,,TRUE
8844,549,karamihan,FIL,,TRUE
8845,549,sa,FIL,,TRUE
8846,549,mga,FIL,,TRUE
8847,549,residente,FIL,,TRUE
8848,549,ng,FIL,,TRUE
8849,549,Amhara,OTH,NE,TRUE
8850,549,region,ENG,,TRUE
8851,549,ay,FIL,,TRUE
8852,549,nagsilikas,FIL,,TRUE
8853,549,.,OTH,,TRUE
8854,550,Mas,FIL,,TRUE
8855,550,malulutong,FIL,,TRUE
8856,550,mga,FIL,,TRUE
8857,550,bagsakan,FIL,,TRUE
8858,550,nila,FIL,,TRUE
8859,550,hehehe,OTH,EXPR,TRUE
8909,552,Mga,FIL,,TRUE
8910,552,barangay,FIL,,TRUE
8911,552,Ang,FIL,,TRUE
8912,552,bayan,FIL,,TRUE
8913,552,ng,FIL,,TRUE
8914,552,Catarman,OTH,NE,TRUE
8915,552,ay,FIL,,TRUE
8916,552,nahahati,FIL,,TRUE
8917,552,sa,FIL,,TRUE
8918,552,mga,FIL,,TRUE
8919,552,.,OTH,,TRUE
8941,555,Sunghoon,OTH,NE,TRUE
8942,555,ang,FIL,,TRUE
8943,555,pogi,FIL,,TRUE
8944,555,mo,FIL,,TRUE
8945,555,di,FIL,,TRUE
8946,555,nalang,FIL,,TRUE
8947,555,sana,FIL,,TRUE
8948,555,ako,FIL,,TRUE
8949,555,nagising,FIL,,TRUE
8950,556,Dalawang,FIL,,TRUE
8951,556,oras,FIL,,TRUE
8952,556,siyang,FIL,,TRUE
8953,556,nagtanggal,FIL,,TRUE
8954,556,ng,FIL,,TRUE
8955,556,alikabok,FIL,,TRUE
8956,556,at,FIL,,TRUE
8957,556,magpunas,FIL,,TRUE
8958,556,ng,FIL,,TRUE
8959,556,sahig,FIL,,TRUE
8960,556,.,OTH,,TRUE
8998,559,Papatakas,FIL,,TRUE
8999,559,na,FIL,,TRUE
9000,559,si,FIL,,TRUE
9001,559,Lahoy,OTH,NE,TRUE
9002,559,",",OTH,,TRUE
9003,559,pero,FIL,,TRUE
9004,559,dumating,FIL,,TRUE
9005,559,kaagad,FIL,,TRUE
9006,559,ang,FIL,,TRUE
9007,559,pulisya,FIL,,TRUE
9008,559,na,FIL,,TRUE
9009,559,rumesponde,FIL,,TRUE
9010,559,sa,FIL,,TRUE
9011,559,insidente,FIL,,TRUE
9012,559,at,FIL,,TRUE
9013,559,inaresto,FIL,,TRUE
9014,559,ang,FIL,,TRUE
9015,559,si,FIL,,TRUE
9016,559,Lahoy,OTH,NE,TRUE
9017,559,.,OTH,,TRUE
9018,560,Tagal,FIL,,TRUE
9019,560,mag,FIL,,TRUE
9020,560,5,OTH,,TRUE
9021,560,gusto,FIL,,TRUE
9022,560,ko,FIL,,TRUE
9023,560,na,FIL,,TRUE
9024,560,panoorin,FIL,,TRUE
9025,560,mv,OTH,ABB,TRUE
9026,560,ng,FIL,,TRUE
9027,560,aespaaaaa,OTH,NE,TRUE
9028,561,pagbabahagi,FIL,,TRUE
9029,561,pa,FIL,,TRUE
9030,561,ng,FIL,,TRUE
9031,561,aktor,FIL,,TRUE
9032,561,.,OTH,,TRUE
9033,561,Kasalukuyang,FIL,,TRUE
9034,561,nangunguna,FIL,,TRUE
9035,561,si,FIL,,TRUE
9036,561,Robin,OTH,NE,TRUE
9037,561,Padilla,OTH,NE,TRUE
9038,561,sa,FIL,,TRUE
9039,561,partial,ENG,,TRUE
9040,561,at,FIL,,TRUE
9041,561,unofficial,ENG,,TRUE
9042,561,vote,ENG,,TRUE
9043,561,count,ENG,,TRUE
9044,561,ng,FIL,,TRUE
9045,561,Comelec,OTH,ABB_NE,TRUE
9046,561,sa,FIL,,TRUE
9047,561,pagka-senador,FIL,,TRUE
9048,561,.,OTH,,TRUE
9056,563,Ako,FIL,,TRUE
9057,563,po,FIL,,TRUE
9058,563,si,FIL,,TRUE
9059,563,Justin,OTH,NE,TRUE
9060,563,ang,FIL,,TRUE
9061,563,pangalan,FIL,,TRUE
9062,563,ko,FIL,,TRUE
9063,563,.,OTH,,TRUE
9064,563,"""",OTH,,TRUE
9065,563,,OTH,,TRUE
9066,565,Dapat,FIL,,TRUE
9067,565,na,FIL,,TRUE
9068,565,magkaroon,FIL,,TRUE
9069,565,ng,FIL,,TRUE
9070,565,death,ENG,,TRUE
9071,565,penalty,ENG,,TRUE
9072,565,parami,FIL,,TRUE
9073,565,na,FIL,,TRUE
9074,565,ng,FIL,,TRUE
9075,565,parami,FIL,,TRUE
9076,565,ang,FIL,,TRUE
9077,565,mga,FIL,,TRUE
9078,565,masasama,FIL,,TRUE
9079,566,Ilan,FIL,,TRUE
9080,566,ang,FIL,,TRUE
9081,566,mga,FIL,,TRUE
9082,566,taong,FIL,,TRUE
9083,566,nagsusuot,FIL,,TRUE
9084,566,ng,FIL,,TRUE
9085,566,dalawang,FIL,,TRUE
9086,566,mukha,FIL,,TRUE
9087,566,na,FIL,,TRUE
9088,566,ganap,FIL,,TRUE
9089,566,na,FIL,,TRUE
9090,566,magkaiba,FIL,,TRUE
9091,566,",",OTH,,TRUE
9092,566,isa,FIL,,TRUE
9093,566,sa,FIL,,TRUE
9094,566,Aking,FIL,,TRUE
9095,566,harapan,FIL,,TRUE
9096,566,at,FIL,,TRUE
9097,566,isa,FIL,,TRUE
9098,566,naman,FIL,,TRUE
9099,566,sa,FIL,,TRUE
9100,566,Aking,FIL,,TRUE
9101,566,likuran,FIL,,TRUE
9102,566,?,OTH,,TRUE
9103,569,nagluluto,FIL,,TRUE
9104,569,pa,FIL,,TRUE
9105,569,sila,FIL,,TRUE
9106,569,ng,FIL,,TRUE
9107,569,lugaw,FIL,,TRUE
9108,570,Wala,FIL,,TRUE
9109,570,Silang,FIL,,TRUE
9110,570,pakialam,FIL,,TRUE
9111,570,sa,FIL,,TRUE
9112,570,nararamdaman,FIL,,TRUE
9113,570,ng,FIL,,TRUE
9114,570,iba,FIL,,TRUE
9115,570,.,OTH,,TRUE
9116,571,Pinakahuling,FIL,,TRUE
9117,571,pagrespeto,FIL,,TRUE
9118,571,ang,FIL,,TRUE
9119,571,pinag-uusapan,FIL,,TRUE
9120,571,dito,FIL,,TRUE
9121,571,",",OTH,,TRUE
9122,571,magputukan,FIL,,TRUE
9123,571,man,FIL,,TRUE
9124,571,ang,FIL,,TRUE
9125,571,lahat,FIL,,TRUE
9126,571,ng,FIL,,TRUE
9127,571,mga,FIL,,TRUE
9128,571,bulkan,FIL,,TRUE
9129,571,sa,FIL,,TRUE
9130,571,buong,FIL,,TRUE
9131,571,mundo,FIL,,TRUE
9132,571,ay,FIL,,TRUE
9133,571,hindi,FIL,,TRUE
9134,571,na,FIL,,TRUE
9135,571,uli,FIL,,TRUE
9136,571,sila,FIL,,TRUE
9137,571,magkikita-kita,FIL,,TRUE
9138,571,pa,FIL,,TRUE
9139,571,",",OTH,,TRUE
9140,571,kung,FIL,,TRUE
9141,571,walang,FIL,,TRUE
9142,571,kahalagahan,FIL,,TRUE
9143,571,yun,FIL,,TRUE
9144,571,para,FIL,,TRUE
9145,571,sa,FIL,,TRUE
9146,571,ibang,FIL,,TRUE
9147,571,tao,FIL,,TRUE
9148,571,ay,FIL,,TRUE
9149,571,importante,FIL,,TRUE
9150,571,pa,FIL,,TRUE
9151,571,rin,FIL,,TRUE
9152,571,ang,FIL,,TRUE
9153,571,ating,FIL,,TRUE
9154,571,nakagisnan,FIL,,TRUE
9155,571,sa,FIL,,TRUE
9156,571,mas,FIL,,TRUE
9157,571,nakararaming,FIL,,TRUE
9158,571,kalahi,FIL,,TRUE
9159,571,natin,FIL,,TRUE
9160,571,.,OTH,,TRUE
9161,573,Di,FIL,,TRUE
9162,573,na,FIL,,TRUE
9163,573,ko,FIL,,TRUE
9164,573,nagtitinda,FIL,,TRUE
9165,573,dito,FIL,,TRUE
9166,573,kaya,FIL,,TRUE
9167,573,hindi,FIL,,TRUE
9168,573,porket,FIL,,TRUE
9169,573,may,FIL,,TRUE
9170,573,nakakasama,FIL,,TRUE
9171,573,akong,FIL,,TRUE
9172,573,alters,ENG,,TRUE
9173,573,e,OTH,EXPR,TRUE
9174,573,magpapagalaw,FIL,,TRUE
9175,573,na,FIL,,TRUE
9176,573,ko,FIL,,TRUE
9177,573,.,OTH,,TRUE
9178,574,kung,FIL,,TRUE
9179,574,harsh,ENG,,TRUE
9180,574,ako,FIL,,TRUE
9181,574,magsalita,FIL,,TRUE
9182,574,sayo,FIL,,TRUE
9183,574,",",OTH,,TRUE
9184,574,ibig,FIL,,TRUE
9185,574,sabihin,FIL,,TRUE
9186,574,intimidated,ENG,,TRUE
9187,574,ako,FIL,,TRUE
9188,574,sayo,FIL,,TRUE
9189,574,.,OTH,,TRUE
9190,575,Dati,FIL,,TRUE
9191,575,na,FIL,,TRUE
9192,575,raw,FIL,,TRUE
9193,575,nakulong,FIL,,TRUE
9194,575,ang,FIL,,TRUE
9195,575,dalawa,FIL,,TRUE
9196,575,sa,FIL,,TRUE
9197,575,New,ENG,NE,TRUE
9198,575,Bilibid,OTH,NE,TRUE
